22841-22834-MA0000517,adult_old,MPATH458, skin 133A
Probe Array Lot: 2006849
Operator Name: ec
Sample Type: 
Sample Description: 
Project: 
Comments: 
Reagents: 
Reagent Lot: 
Algorithm: Statistical
Corner+ Avg:169, Count:32
Corner- Avg:9762, Count:32
BF= Alpha1=0.05 Alpha2=0.065 Tau=0.015 Gamma1H=0.0045 Gamma1L=0.0045 Gamma2H=0.006 Gamma2L=0.006 Perturbation=1.1 TGT=2500 NF=1.000000 SF=15.616271 SFGene=All 
Background=Avg:80.00,Stdev:2.49,Max:87.7,Min:75.2 Noise=Avg:4.99,Stdev:0.45,Max:6.6,Min:4.1 RawQ=3.25 

Probe Set Name	Stat Pairs	Stat Pairs Used	Signal	Detection	Detection p-value	Stat Common Pairs	Signal Log Ratio	Signal Log Ratio Low	Signal Log Ratio High	Change	Change p-value	Positive	Negative	Pairs	Pairs Used	Pairs InAvg	Pos Fraction	Log Avg	Pos/Neg	Avg Diff	Abs Call	Inc	Dec	Inc Ratio	Dec Ratio	Pos Change	Neg Change	Inc/Dec	DPos-DNeg Ratio	Log Avg Ratio Change	Diff Call	Avg Diff Change	B=A	Fold Change	Sort Score	
218566_s_at	11	11	3096.4	P	0.001221																															
218567_x_at	11	11	1748.6	A	0.246094																															
218568_at	11	11	2366.1	P	0.005859																															
218569_s_at	11	11	318.8	A	0.334473																															
218570_at	11	11	1110.8	P	0.008057																															
218571_s_at	11	11	3681.4	P	0.000244																															
218572_at	11	11	2054.0	P	0.014160																															
218573_at	11	11	3067.2	P	0.002930																															
218574_s_at	11	11	2205.6	P	0.018555																															
218575_at	11	11	2342.1	P	0.001953																															
218576_s_at	11	11	2290.1	P	0.004150																															
218577_at	11	11	2611.8	P	0.001221																															
218578_at	11	11	741.5	A	0.129639																															
218579_s_at	11	11	337.1	A	0.334473																															
218580_x_at	11	11	5962.2	P	0.001953																															
218581_at	11	11	3655.0	M	0.056152																															
218582_at	11	11	3579.1	P	0.000244																															
218583_s_at	11	11	3966.8	P	0.000244																															
218584_at	11	11	4257.0	P	0.014160																															
218585_s_at	11	11	2162.1	P	0.004150																															
218586_at	11	11	1667.0	P	0.014160																															
218587_s_at	11	11	128.9	A	0.398926																															
218588_s_at	11	11	2063.0	P	0.002930																															
218589_at	11	11	8579.9	P	0.000244																															
218590_at	11	11	1336.8	P	0.030273																															
218591_s_at	11	11	480.7	P	0.046143																															
218592_s_at	11	11	5290.2	P	0.000244																															
218593_at	11	11	2148.5	P	0.000244																															
218594_at	11	11	3245.0	P	0.000732																															
218595_s_at	11	11	4213.9	P	0.008057																															
218596_at	11	11	394.1	A	0.567627																															
218597_s_at	11	11	1713.8	P	0.000244																															
218598_at	11	11	998.3	P	0.000244																															
218599_at	11	11	1832.8	P	0.046143																															
218600_at	11	11	305.9	A	0.533936																															
218601_at	11	11	3493.5	P	0.023926																															
218602_s_at	11	11	209.9	A	0.149658																															
218603_at	11	11	7117.5	P	0.000244																															
218604_at	11	11	3196.5	P	0.001953																															
218605_at	11	11	5078.8	P	0.000244																															
218606_at	11	11	5983.4	P	0.014160																															
218607_s_at	11	11	5304.2	P	0.000732																															
218608_at	11	11	1239.8	A	0.111572																															
218609_s_at	11	11	471.8	A	0.366211																															
218610_s_at	11	11	239.0	A	0.194580																															
218611_at	11	11	4575.7	P	0.000244																															
218612_s_at	11	11	595.7	A	0.303711																															
218613_at	11	11	2431.8	P	0.008057																															
218614_at	11	11	1623.7	P	0.000244																															
218615_s_at	11	11	2770.0	P	0.000244																															
218616_at	11	11	2245.9	P	0.000244																															
218617_at	11	11	3544.0	P	0.000244																															
218618_s_at	11	11	8356.3	P	0.000244																															
218619_s_at	11	11	2168.0	M	0.056152																															
218620_s_at	11	11	1140.5	A	0.080566																															
218621_at	11	11	1210.5	A	0.194580																															
218622_at	11	11	2428.3	P	0.000244																															
218623_at	11	11	109.2	A	0.850342																															
218624_s_at	11	11	917.2	A	0.219482																															
218625_at	11	11	1928.9	P	0.008057																															
218626_at	11	11	2954.0	P	0.001953																															
218627_at	11	11	2452.5	P	0.002930																															
218628_at	11	11	3244.5	P	0.000732																															
218629_at	11	11	1307.1	P	0.046143																															
218630_at	11	11	2015.3	P	0.001221																															
218631_at	11	11	2226.4	P	0.018555																															
218632_at	11	11	3212.6	P	0.000244																															
218633_x_at	11	11	5768.9	P	0.000244																															
218634_at	11	11	2192.0	P	0.046143																															
218636_s_at	11	11	1246.7	P	0.046143																															
218637_at	11	11	1931.1	P	0.000732																															
218638_s_at	11	11	4951.1	P	0.008057																															
218639_s_at	11	11	1000.4	A	0.067627																															
218640_s_at	11	11	3299.8	P	0.000244																															
218641_at	11	11	3030.6	P	0.001953																															
218642_s_at	11	11	1442.5	P	0.046143																															
218643_s_at	11	11	1380.5	P	0.014160																															
218644_at	11	11	1690.3	A	0.601074																															
218645_at	11	11	2522.3	P	0.001953																															
218646_at	11	11	5346.3	P	0.000732																															
218647_s_at	11	11	2211.2	P	0.001953																															
218648_at	11	11	9276.2	P	0.000732																															
218649_x_at	11	11	5613.6	P	0.000244																															
218650_at	11	11	1819.0	P	0.023926																															
218651_s_at	11	11	2188.2	P	0.010742																															
218652_s_at	11	11	8281.5	P	0.018555																															
218653_at	11	11	2193.5	M	0.056152																															
218654_s_at	11	11	8184.4	P	0.001221																															
218655_s_at	11	11	2162.7	P	0.001953																															
218656_s_at	11	11	3883.2	P	0.000244																															
218657_at	11	11	210.8	A	0.828613																															
218658_s_at	11	11	1527.9	M	0.056152																															
218659_at	11	11	6612.3	P	0.000244																															
218660_at	11	11	1307.0	A	0.500000																															
218661_at	11	11	1636.4	A	0.067627																															
218662_s_at	11	11	963.7	P	0.005859																															
218663_at	11	11	630.9	P	0.046143																															
218664_at	11	11	1122.1	M	0.056152																															
218665_at	11	11	2785.0	P	0.010742																															
218666_s_at	11	11	1740.8	P	0.037598																															
218667_at	11	11	4780.6	P	0.010742																															
218668_s_at	11	11	1544.4	P	0.000244																															
218669_at	11	11	2094.7	P	0.001221																															
218670_at	11	11	1347.6	P	0.018555																															
218671_s_at	11	11	3731.1	P	0.000732																															
218672_at	11	11	1677.0	A	0.303711																															
218673_s_at	11	11	1613.5	P	0.023926																															
218674_at	11	11	528.9	P	0.037598																															
218675_at	11	11	1901.9	P	0.023926																															
218676_s_at	11	11	1419.5	P	0.001953																															
218677_at	11	11	3659.7	P	0.001221																															
218678_at	11	11	10994.6	P	0.010742																															
218679_s_at	11	11	7546.6	P	0.001221																															
218680_x_at	11	11	2557.3	P	0.004150																															
218681_s_at	11	11	1715.9	P	0.008057																															
218682_s_at	11	11	2278.6	P	0.023926																															
218683_at	11	11	2943.9	P	0.000244																															
218684_at	11	11	6283.1	P	0.000244																															
218685_s_at	11	11	1023.5	P	0.005859																															
218686_s_at	11	11	4428.4	P	0.004150																															
218687_s_at	11	11	377.2	M	0.056152																															
218688_at	11	11	1098.7	P	0.005859																															
218689_at	11	11	1593.4	P	0.046143																															
